pageNumber,jobId,title,companyName,groupId,companyId,isTopGroup,tagsAndSkills,jobDescription,location,salaryLabel,currency,minimumSalary,maximumSalary,hideSalary,variablePercentage,minSalaryPerMonth,maxSalaryPerMonth,experienceText,minimumExperience,maximumExperience,footerPlaceholderLabel,createdDateISO,createdDateRaw,mode,board,vacancy,jobType,walkinJob,walkin_contactName,walkin_contactPhone,walkin_dailyTiming,walkin_venueAddress,walkin_startDate,walkin_endDate,companyApplyJob,companyApplyUrl,applyRedirectUrl,applyByTime,jdURL,staticUrl,ambitionBoxUrl,ambitionBoxReviewsCount,ambitionBoxRating,roleCategoryGid,todaysJob,jobAgentEligle,consultant,hiringFor,hideClientName,clientTitleString,brandedJDTemplateId,questionnaireIdPresent,exclusive,diversityTagText,logoPath,skillList,descriptionFromApi
816,240826931141,"Cyber Threat Management Analyst, Specialist- ES&F Secure AI",Vanguard,12038615,125154483,0,"Agile,Cloud Security,Architecture,Artificial Intelligence,Ai,Disaster Recovery,Cybersecurity,Design","Bachelors degree (BE / BTech) in Cybersecurity,Information Technology,Computer Science or a related field,or a Masters degree / Diploma in Cybersecurity or Network Security<br><br>Proficiency in JIRA,Confluence,and working within Agile / Scrum environments with CI / CD integration<br><br>Only qualified external applicants will be considered",Hyderabad,Not disclosed,INR,0,0,True,0,0.0,0.0,4-7 Yrs,4.0,7.0,24 Days Ago,2026-08-24T13:48:34.308Z,1787579314308.0,jp,1,,,False,,,,,,,True,https://www.naukri.com/cloudgateway-apply/apply-services/v0/apply/saveCompanyApply?id=&file=240826931141&logstr=srprestapi,https://vanguard.wd5.myworkdayjobs.com/en-US/vanguard_external/job/Hyderabad-India/Cyber-Threat-Management-Analyst--Specialist--ES-F-Secure-AI-Enablement_179142,11:18 PM,https://www.naukri.com/job-listings-cyber-threat-management-analyst-specialist-es-f-secure-ai-visco-information-technology-services-private-limi-ted-hyderabad-4-to-7-years-240826931141,vanguard-jobs-careers-125154483,https://www.ambitionbox.com/reviews/vanguard-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,12.0,2.8,1042.0,False,False,,,,,20139.0,False,,,https://img.naukimg.com/logo_images/groups/v1/12038615.gif,"['Agile', 'Cloud Security', 'Architecture', 'Artificial Intelligence', 'Ai', 'Disaster Recovery', 'Cybersecurity', 'Design']","Role Summary<p>This role is responsible for the strategy and execution of AI Security Posture Management (AISPM) and AI Supply Chain Security across the enterprise. A successful candidate will design and implement controls that provide visibility, governance, and risk management for AI technologies across cloud, SaaS, and endpoint environments, while delivering observability into AI marketplaces and mitigating risks associated with third-party AI integrations. As an integral partner to our U.S. operations, this role will enable 24x7 AI security coverage, ensuring continuous monitoring, detection, and response. Candidates should possess a strong background in security operations and incident response, along with familiarity with AI security concepts and cloud security platforms.</p>Responsibilities<ul><li>Leads and responds to escalated cyber security alerts, cyber incidents, or related security investigations. Identifies real-time complex attack patterns and suggests mitigation strategies.</li><li>Leads the processes, tools and measures to monitor and detect compromises, risks, vulnerabilities, network security threats, tools and tactics used by modern and emerging threat actors. Facilitates security operations and incident response technologies and methodologies.</li><li>Develops, manages, maintains and enhances security controls (alerts, rules, policies, and signatures) for the security platforms.</li><li>Reviews the network environment for new and evolving cyber threats and provides preventive and remedial solutions. Identifies malicious activity by performing analysis on logs, traffic flows, and other investigative detective activities.</li><li>Conducts penetration testing, vulnerability assessments and threat modeling. Evaluates risks and makes recommendations.</li><li>Provides written assessments focused on threats, vulnerabilities, and technologies relevant to Vanguard Infrastructure.</li><li>Leads with IT and business teams to ensure prompt and effective distribution of findings so incidents are effectively addressed. Provides department support to the business on enterprise-wide security initiatives and projects.</li><li>Mentors junior team members to improve their technical acumen.</li><li>Participates in special projects and performs other duties as assigned.</li><li>Designs and tests secure operating systems, networks, and databases to safeguard infrastructure and protect sensitive information.</li><li>Conducts password audits and manages virus protection, ensuring strong intrusion detection systems are in place.</li><li>Performs comprehensive risk audits with actionable insights for improving application and infrastructure security.</li><li>Implements backup and disaster recovery strategies to ensure business continuity during security incidents.</li></ul>Qualifications and Skills<ul><li>Minimum 8 years of experience in cyber threat detection, security operations, or incident response, including leading security investigations and team mentoring.</li><li>Bachelors degree (B.E./B.Tech) in Cybersecurity, Information Technology, Computer Science or a related field, or a Masters degree/Diploma in Cybersecurity or Network Security.</li><li>Strong understanding of cyber attack methodologies, intrusion detection systems, network traffic analysis, and threat actor tactics.</li><li>Hands-on experience in penetration testing, vulnerability scanning (e.g., Nessus, Qualys), and using tools like Splunk, Wireshark, and EDR solutions.</li><li>Deep knowledge of system hardening, secure network architecture, and endpoint protection strategies.</li><li>Proficiency in JIRA, Confluence, and working within Agile/Scrum environments with CI/CD integration.</li></ul>Location<p>This role is based in Hyderabad, Telangana at Vanguard's India office. Only qualified external applicants will be considered.</p>"
816,240826931136,"Data Scientist, Specialist",Vanguard,12038615,125154483,0,"Ai,Economics,Data Pipelines,Data Wrangling,Artificial Intelligence,Hadoop,Big Data,Data Mining","Only . qualified external applicants will be considered<br><br>We are committed to establishing an enduring technology center in Hyderabad,Telangana and are excited to be adding talent who will focus on Artificial Intelligence (AI),mobile,and cloud-based technologies that drive our business outcomes and deliver a world-class experience for our clients.  . Role Summary .",Hyderabad,Not disclosed,INR,0,0,True,0,0.0,0.0,4-7 Yrs,4.0,7.0,24 Days Ago,2026-08-24T13:48:31.798Z,1787579311798.0,jp,1,,,False,,,,,,,True,https://www.naukri.com/cloudgateway-apply/apply-services/v0/apply/saveCompanyApply?id=&file=240826931136&logstr=srprestapi,https://vanguard.wd5.myworkdayjobs.com/en-US/vanguard_external/job/Hyderabad-India/Data-Scientist--Specialist_178033,11:18 PM,https://www.naukri.com/job-listings-data-scientist-specialist-visco-information-technology-services-private-limi-ted-hyderabad-4-to-7-years-240826931136,vanguard-jobs-careers-125154483,https://www.ambitionbox.com/reviews/vanguard-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,12.0,2.8,1019.0,False,False,,,,,20139.0,False,,,https://img.naukimg.com/logo_images/groups/v1/12038615.gif,"['Ai', 'Economics', 'Data Pipelines', 'Data Wrangling', 'Artificial Intelligence', 'Hadoop', 'Big Data', 'Data Mining']","<div> <span> <b> <b> <b>About Vanguard</b> </b> </b> </span> <br /> <span> <span>Founded in 1975, Vanguard is one of the world''s leading investment management companies. The firm offers investments, advice, and retirement services to tens of millions of individual investors around the globedirectly, through workplace plans, and through financial intermediaries.</span> </span> <b> <span> </span> </b> </div> <div> <span> <b> <span> </span> </b> </span> </div> <div> <span> <b> <b> <b>Vanguards India Office</b> </b> </b> </span> </div> <div> <span> <span>Vanguards office in India is a significant milestone in our global expansion. We are committed to establishing an enduring technology center in Hyderabad, Telangana and are excited to be adding talent who will focus on Artificial Intelligence (AI), mobile, and cloud-based technologies that drive our business outcomes and deliver a world-class experience for our clients.</span> </span> <span> <span> </span> </span> </div> <div> </div> <div> <b>Role Summary</b> </div> <div>This role leads and executes deep dive diagnostic, predictive, and prescriptive analytics to support data-driven business decision making, while mentoring junior data scientists and analysts, and applying advanced data science and big data mining techniques to uncover trends, inform strategic initiatives, and drive innovation across diverse business functions.</div> <div> <br /> <b>Responsibilities</b> <br />1. Develops complex queries and performs extensive programming to access, transform, and prepare data for statistical modeling.<br />2. Leads and executes deep dive diagnostic, predictive, and prescriptive analytics to support data-driven business decision making. Mentors and develops junior data scientists and analysts.<br />3. Identifies and diagnoses data inconsistencies and errors, documents data assumptions, and forages to fill data gaps.<br />4. Engages with internal stakeholders to understand and probe business processes in order to develop hypotheses. Brings structure to requests and translates requirements into an analytic approach.<br />5. Guides test design, research design, and model validation. Provides statistical consultation services. Serves as the analytics expert on cross functional teams for large strategic initiatives and contributes to the growth of the Vanguard analytic community.<br />6. Prepares and delivers insight presentations and action recommendations. Communicates complex analytical findings and implications to business leaders.<br />7. Participates in special projects and performs other duties as assigned.<br />8. Designs scalable data mining models and reporting protocols to identify trends and patterns in massive datasets.<br />9. Applies modern and emerging data science techniques to solve business problems across functions such as marketing, economics, and operations.<br />10. Contributes to the advancement of analytics through exploratory research and application of cutting-edge statistical theory.<br /> <br /> <b>Qualifications and Skills</b> </div> <ul> <li>Minimum 8 years of experience in data science, predictive analytics, or advanced statistical modeling roles</li> <li>Bachelors degree (B.E./B.Tech) in Analytics, Applied Mathematics, Economics, Statistics, or Computer Science, or a Masters degree/Diploma in a related quantitative field</li> <li>hands-on, end to end development of traditional ML models</li> <li>Python, SQL, PySpark</li> <li>experience with development of GenAI/LLM based solutions</li> <li>experience with AWS ecosystem (SageMaker, Athena, Glue, IAM)</li> <li>Expertise in programming with Python, R, or SQL; hands-on experience with machine learning libraries (e.g., Scikit-learn, TensorFlow); strong understanding of data pipelines, data wrangling, and statistical techniques; experience in big data environments (Spark/Hadoop); familiarity with visualization tools like Tableau or Power BI</li> </ul> <div> </div> <div> <span> <b> <b> <b>Location</b> </b> </b> </span> </div> <div> <span> <span>This role is based in Hyderabad, Telangana at Vanguards India office. Only </span> </span> <span> <span>qualified external applicants will be considered.</span> </span> </div> <div> </div> <div> <span> <b> <b> <b>Our mission</b> </b> </b> </span> </div> <div> <span> <span>Vanguard adheres to a simple purpose: To take a stand for all investors, to treat them fairly, and to give them the best chance for investment success.</span> </span> </div> <div> <span> <b> <span> </span> </b> </span> </div> <div> <span> <b> <b> <b>Our commitment to you</b> </b> </b> </span> </div> <div> <span> <span>Vanguard takes the same long-term view of your successat work and in lifewith Benefits and Rewards packages that reflect what you care about, throughout all the phases and stages of your life. Our Total Rewards programs provide you and your loved ones with wellness support for key areas in your life:</span> </span> <span> <span> </span> </span> </div> <div> <br /> <span> <b> <b> <b>Financial wellness</b> </b> </b> </span> <br /> <span> <span>We''re committed to enabling your financial success and provide competitive offers and programs.</span> </span> <span> <span> </span> </span> </div> <div> </div> <div> <b> <b> <span> <b>Physical wellness</b> </span> </b> </b> <br /> <span> <span>We''re committed to providing benefits that support your physical health and wellness.</span> </span> <span> <span> </span> </span> </div> <div> </div> <div> <span> <b> <b> <b>Personal wellness</b> </b> </b> </span> <br /> <span> <span>We''re committed to providing resources that help support the full scope of your life.</span> </span> <span> <span> </span> </span> </div> <div> </div> <div> <span> <b> <b> <b>How we work</b> </b> </b> </span> </div> <div> <span> <span>Vanguard has implemented a hybrid working model for most of our employees (crew members), designed to capture the benefits of enhanced flexibility while enabling in-person learning, collaboration, and connection. We believe our mission-driven and highly collaborative culture is a critical enabler to support long-term client outcomes and enrich the employee experience.</span> </span> </div>"
816,240826931132,"Manager, IT Delivery",Vanguard,12038615,125154483,0,"Agile,Compliance,Agile Methodologies,Artificial Intelligence,Agile Certifications,Ai,Information Security,Cybersecurity","Previous leadership experience required.  . Bachelors or Masters degree in Computer Science,Information Technology,or related field<br><br>Minimum 8 years of experience in IT project management,software development,or IT service delivery<br><br>Only . qualified external applicants will be considered",Hyderabad,Not disclosed,INR,0,0,True,0,0.0,0.0,5-8 Yrs,5.0,8.0,24 Days Ago,2026-08-24T13:48:29.159Z,1787579309159.0,jp,1,,,False,,,,,,,True,https://www.naukri.com/cloudgateway-apply/apply-services/v0/apply/saveCompanyApply?id=&file=240826931132&logstr=srprestapi,https://vanguard.wd5.myworkdayjobs.com/en-US/vanguard_external/job/Hyderabad-India/Manager--IT-Delivery_178299,11:18 PM,https://www.naukri.com/job-listings-manager-it-delivery-visco-information-technology-services-private-limi-ted-hyderabad-5-to-8-years-240826931132,vanguard-jobs-careers-125154483,https://www.ambitionbox.com/reviews/vanguard-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,12.0,2.8,1060.0,False,False,,,,,20139.0,False,,,https://img.naukimg.com/logo_images/groups/v1/12038615.gif,"['Agile', 'Compliance', 'Agile Methodologies', 'Artificial Intelligence', 'Agile Certifications', 'Ai', 'Information Security', 'Cybersecurity']","<div> <span> <b> <b> <b>About Vanguard</b> </b> </b> </span> <br /> <span> <span>Founded in 1975, Vanguard is one of the world''s leading investment management companies. The firm offers investments, advice, and retirement services to tens of millions of individual investors around the globedirectly, through workplace plans, and through financial intermediaries.</span> </span> <b> <span> </span> </b> </div> <div> <span> <b> <span> </span> </b> </span> </div> <div> <span> <b> <b> <b>Vanguards India Office</b> </b> </b> </span> </div> <div> <span> <span>Vanguards office in India is a significant milestone in our global expansion. We are committed to establishing an enduring technology center in Hyderabad, Telangana and are excited to be adding talent who will focus on Artificial Intelligence (AI), mobile, and cloud-based technologies that drive our business outcomes and deliver a world-class experience for our clients.</span> </span> <span> <span> </span> </span> </div> <div> </div> <div> <b>Role Summary</b> </div> <div>The Manager, IT Delivery role manages and leads a team of technical support staff who design, develop, test, implement, and monitor software and tools; works with business leaders to define scope and requirements, and plans and executes the development of various systems; and acts as liaison with business sponsors and principals, while leading cross-functional teams, managing project risks and resources, and integrating cybersecurity best practices to ensure secure and successful project delivery.</div> <div> <br /> <b>Responsibilities</b> </div> <ul> <li>Hires, evaluates, and supervises crew. Provides guidance and training as necessary to develop crew. Sets performance standards, reviews performance, and makes informed compensation decisions in accordance with all applicable Human Resources policies and procedures.</li> <li>Responsible for delivering software releases relating to the product for the business units. Works with business clients to determine scope, and develops environmental requirements for each project.</li> <li>Works closely with management to develop and implement staffing and operational plans. Participates in the development of short and long term department goals. Monitors and reports on service delivery metrics and overall performance.</li> <li>Develops and implements changes to department policies and procedures to meet changing business needs and to achieve department objectives. Identifies opportunities for continuous improvement.</li> <li>Leads quality initiatives to improve the delivery of service levels. Works with senior management in the planning, development, and execution of short and long range goals.</li> <li>Presents status, metrics, and department initiatives at meetings with management and project peers. Maintains relationships with technical teams, IT, and business partners.</li> <li>Participates in the development of the department budget. Reviews expenses and ensures department operates within budgetary guidelines.</li> <li>Ensures staff complies with information technology and information security policies and procedures, and verifies that deliverables meet requirements.</li> <li>Participates in special projects and performs other duties as assigned.</li> <li>Lead cross-functional teams, fostering collaboration and effectively communicating project progress and updates to stakeholders.</li> <li>Identify potential risks throughout the project lifecycle and implement strategies to mitigate them, ensuring smooth project delivery.</li> <li>Develop comprehensive project plans, set timelines, allocate resources efficiently, and manage budgets to ensure successful project delivery.</li> <li>Enhance cybersecurity frameworks by integrating advanced security measures and best practices into IT projects to safeguard company data and assets.</li> </ul> <div> <br /> <b>Qualifications and Skills</b> </div> <ul> <li>Minimum 8 years of experience in IT project management, software development, or IT service delivery. Previous leadership experience required.</li> <li>Bachelors or Masters degree in Computer Science, Information Technology, or related field. PMP, ITIL, or Agile certifications preferred.</li> <li>Strong expertise in IT project management, Agile methodologies, and SDLC best practices with experience in IT infrastructure, software development, and enterprise IT solutions.</li> <li>Must have skills: <span>Scrum Lead, AWS practitioner level proficiency</span> </li> <li>Proficiency in risk management, budgeting, and IT governance. Understanding of cybersecurity frameworks and IT compliance standards.</li> <li>Excellent leadership, communication, and stakeholder management skills.</li> </ul> <div> </div> <div> <span> <b> <b> <b>Location</b> </b> </b> </span> </div> <div> <span> <span>This role is based in Hyderabad, Telangana at Vanguards India office. Only </span> </span> <span> <span>qualified external applicants will be considered.</span> </span> </div> <div> </div> <div> <span> <b> <b> <b>Our mission</b> </b> </b> </span> </div> <div> <span> <span>Vanguard adheres to a simple purpose: To take a stand for all investors, to treat them fairly, and to give them the best chance for investment success.</span> </span> </div> <div> <span> <b> <span> </span> </b> </span> </div> <div> <span> <b> <b> <b>Our commitment to you</b> </b> </b> </span> </div> <div> <span> <span>Vanguard takes the same long-term view of your successat work and in lifewith Benefits and Rewards packages that reflect what you care about, throughout all the phases and stages of your life. Our Total Rewards programs provide you and your loved ones with wellness support for key areas in your life:</span> </span> <span> <span> </span> </span> </div> <div> <br /> <span> <b> <b> <b>Financial wellness</b> </b> </b> </span> <br /> <span> <span>We''re committed to enabling your financial success and provide competitive offers and programs.</span> </span> <span> <span> </span> </span> </div> <div> </div> <div> <b> <b> <span> <b>Physical wellness</b> </span> </b> </b> <br /> <span> <span>We''re committed to providing benefits that support your physical health and wellness.</span> </span> <span> <span> </span> </span> </div> <div> </div> <div> <span> <b> <b> <b>Personal wellness</b> </b> </b> </span> <br /> <span> <span>We''re committed to providing resources that help support the full scope of your life.</span> </span> <span> <span> </span> </span> </div> <div> </div> <div> <span> <b> <b> <b>How we work</b> </b> </b> </span> </div> <div> <span> <span>Vanguard has implemented a hybrid working model for most of our employees (crew members), designed to capture the benefits of enhanced flexibility while enabling in-person learning, collaboration, and connection. We believe our mission-driven and highly collaborative culture is a critical enabler to support long-term client outcomes and enrich the employee experience.</span> </span> </div>"
817,240826931117,Associate Scientific Business Analyst - Biological Studies (LIMS),Amgen Inc,11114410,124351684,0,"Administration,Biotech,Business Analyst,Artificial Intelligence,Ai,Biology,Cfr,Business Analysis","Associate Scientific Business Analyst  Biological Studies (LIMS)What you will do<p>In this vital role you will be working closely with Amgen Research partners and Technology peers to ensure that the technology/ data needs for drug discovery research are translated into technical requirements for solution implementation. The role leverages scientific domain and business process expertise to detail product requirements as epics and user stories, along with supporting artifacts like business process maps, use cases, and test plans for the software development teams. This enables the delivery team to estimate, plan, and commit to delivery with high confidence and identify test cases and scenarios to ensure the quality and performance of IT Systems.</p><ul><li>Function as a Scientific Business Systems Analyst within a Scaled Agile Framework (SAFe) product team</li><li>Serve as a liaison between global Research Informatics functional areas and global research scientists, prioritizing their needs and expectations</li><li>Handle a suite of custom internal platforms, commercial off-the-shelf (COTS) software, and systems integrations</li><li>Lead the technology ecosystem for in vivo study data management and ensure that the platform meets their requirements for data analysis and data integrity</li><li>Translate complex scientific and technological needs into clear, actionable requirements for development teams</li><li>Develop and maintain a product roadmap that clearly outlines the planned features and enhancements, timelines, and breakthroughs</li><li>Identify and handle risks associated with the systems, including technological risks, scientific validation, and user acceptance</li><li>Develop documentations, communication plans and training plans for end users</li><li>Ensure scientific data operations are scoped into building Research-wide Artificial Intelligence/Machine Learning capabilities</li><li>Ensure operational excellence, cybersecurity and compliance.</li><li>Collaborate with geographically dispersed teams, including those in the US and other international locations.</li><li>Develop a culture of collaboration, innovation, and continuous improvement.</li></ul>What we expect of you<p>We are all different, yet we all use our unique contributions to serve patients. You will join a multi-functional team of scientists and software professionals that enables technology and data capabilities to evaluate drug candidates and assess their abilities to affect the biology of drug targets. This team implements LIMS platforms that enable the capture, analysis, storage, and report of pre-clinical and clinical studies as well as those that manage biological sample banks. You will collaborate with Product Owners and developers to maintain an efficient and consistent process, ensuring quality deliverables from the team. You will implement and manage scientific software platforms across the research informatics ecosystem, and provide technical support, training, and infrastructure management, and ensure it meets the needs of our Amgen Research community.</p>Basic Qualifications:<ul><li>Bachelors degree and 2 to 6 years of experience in Life Sciences, Computer Science, IT, Computational Chemistry/Cheminformatics, Computational Biology/Bioinformatics or related field</li><li>Demonstrated expertise in a scientific domain area and related technology needs</li><li>Excellent problem-solving skills and a passion for tackling complex challenges in drug discovery with technology and data</li><li>Experience with writing user requirements and acceptance criteria in agile project management systems such as JIRA</li><li>Experience in configuration and administration of LIMS platforms such as STARLIMS, Watson LIMS, LabVantage, etc.</li></ul>Preferred Qualifications:<ul><li>1+ years of experience in implementing and supporting LIMS platforms</li><li>Experience in the implementation of scientific software platforms, Electronic Lab Notebook (ELN), or Laboratory Information Management Systems (LIMS)</li><li>Experience handling GxP data and system validation, and knowledge of regulatory requirements affecting laboratory data (e.g., FDA 21 CFR Part 11, GLP, GCP)</li><li>Knowledge of bioanalytical workflows and/or biospecimen management</li><li>Experience in AI and machine learning for drug discovery research and preclinical development</li><li>Experience with cloud (e.g. AWS) and on-premise infrastructure</li><li>In-depth knowledge of Agile processes and principles for coordinated solutions and teams via SAFe</li><li>Knowledge of business analysis best practices, DevOps, Continuous Integration, and Continuous Delivery methodology</li></ul>Professional Certifications:<ul><li>SAFe for Teams certification (preferred)</li></ul>Soft Skills:<ul><li>Able to work under minimal supervision</li><li>Excellent analytical and gap/fit assessment skills</li><li>Strong verbal and written communication skills</li><li>Ability to work effectively with global, virtual teams</li><li>High degree of initiative and self-motivation</li><li>Ability to manage multiple priorities successfully</li><li>Team-oriented, with a focus on achieving team goals</li><li>Strong presentation and public speaking skills</li></ul>",Hyderabad,Not disclosed,INR,0,0,True,0,0.0,0.0,3-4 Yrs,3.0,4.0,24 Days Ago,2026-08-24T13:48:18.522Z,1787579298522.0,jp,1,,,False,,,,,,,True,https://www.naukri.com/cloudgateway-apply/apply-services/v0/apply/saveCompanyApply?id=&file=240826931117&logstr=srprestapi,https://ad.doubleclick.net/ddm/clk/594469082;402434614;k;gdpr=${GDPR};gdpr_consent=${GDPR_CONSENT_755}?https://careers.amgen.com/job/-/-/87/97882045152?source=rd_naukri&utm_source=naukri.com&utm_medium=job_posting&utm_campaign=Healthcare_General&utm_content=job_board&utm_term=402434614&ss=paid,11:18 PM,https://www.naukri.com/job-listings-associate-scientific-business-analyst-biological-studies-lims-amgen-inc-hyderabad-3-to-4-years-240826931117,amgen-jobs-careers-2355778,https://www.ambitionbox.com/reviews/amgen-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,222.0,2.9,1027.0,False,False,,,,,4053.0,False,,,https://img.naukimg.com/logo_images/groups/v1/11114410.gif,"['Administration', 'Biotech', 'Business Analyst', 'Artificial Intelligence', 'Ai', 'Biology', 'Cfr', 'Business Analysis']","Associate Scientific Business Analyst  Biological Studies (LIMS)What you will do<p>In this vital role you will be working closely with Amgen Research partners and Technology peers to ensure that the technology/ data needs for drug discovery research are translated into technical requirements for solution implementation. The role leverages scientific domain and business process expertise to detail product requirements as epics and user stories, along with supporting artifacts like business process maps, use cases, and test plans for the software development teams. This enables the delivery team to estimate, plan, and commit to delivery with high confidence and identify test cases and scenarios to ensure the quality and performance of IT Systems.</p><ul><li>Function as a Scientific Business Systems Analyst within a Scaled Agile Framework (SAFe) product team</li><li>Serve as a liaison between global Research Informatics functional areas and global research scientists, prioritizing their needs and expectations</li><li>Handle a suite of custom internal platforms, commercial off-the-shelf (COTS) software, and systems integrations</li><li>Lead the technology ecosystem for in vivo study data management and ensure that the platform meets their requirements for data analysis and data integrity</li><li>Translate complex scientific and technological needs into clear, actionable requirements for development teams</li><li>Develop and maintain a product roadmap that clearly outlines the planned features and enhancements, timelines, and breakthroughs</li><li>Identify and handle risks associated with the systems, including technological risks, scientific validation, and user acceptance</li><li>Develop documentations, communication plans and training plans for end users</li><li>Ensure scientific data operations are scoped into building Research-wide Artificial Intelligence/Machine Learning capabilities</li><li>Ensure operational excellence, cybersecurity and compliance.</li><li>Collaborate with geographically dispersed teams, including those in the US and other international locations.</li><li>Develop a culture of collaboration, innovation, and continuous improvement.</li></ul>What we expect of you<p>We are all different, yet we all use our unique contributions to serve patients. You will join a multi-functional team of scientists and software professionals that enables technology and data capabilities to evaluate drug candidates and assess their abilities to affect the biology of drug targets. This team implements LIMS platforms that enable the capture, analysis, storage, and report of pre-clinical and clinical studies as well as those that manage biological sample banks. You will collaborate with Product Owners and developers to maintain an efficient and consistent process, ensuring quality deliverables from the team. You will implement and manage scientific software platforms across the research informatics ecosystem, and provide technical support, training, and infrastructure management, and ensure it meets the needs of our Amgen Research community.</p>Basic Qualifications:<ul><li>Bachelors degree and 2 to 6 years of experience in Life Sciences, Computer Science, IT, Computational Chemistry/Cheminformatics, Computational Biology/Bioinformatics or related field</li><li>Demonstrated expertise in a scientific domain area and related technology needs</li><li>Excellent problem-solving skills and a passion for tackling complex challenges in drug discovery with technology and data</li><li>Experience with writing user requirements and acceptance criteria in agile project management systems such as JIRA</li><li>Experience in configuration and administration of LIMS platforms such as STARLIMS, Watson LIMS, LabVantage, etc.</li></ul>Preferred Qualifications:<ul><li>1+ years of experience in implementing and supporting LIMS platforms</li><li>Experience in the implementation of scientific software platforms, Electronic Lab Notebook (ELN), or Laboratory Information Management Systems (LIMS)</li><li>Experience handling GxP data and system validation, and knowledge of regulatory requirements affecting laboratory data (e.g., FDA 21 CFR Part 11, GLP, GCP)</li><li>Knowledge of bioanalytical workflows and/or biospecimen management</li><li>Experience in AI and machine learning for drug discovery research and preclinical development</li><li>Experience with cloud (e.g. AWS) and on-premise infrastructure</li><li>In-depth knowledge of Agile processes and principles for coordinated solutions and teams via SAFe</li><li>Knowledge of business analysis best practices, DevOps, Continuous Integration, and Continuous Delivery methodology</li></ul>Professional Certifications:<ul><li>SAFe for Teams certification (preferred)</li></ul>Soft Skills:<ul><li>Able to work under minimal supervision</li><li>Excellent analytical and gap/fit assessment skills</li><li>Strong verbal and written communication skills</li><li>Ability to work effectively with global, virtual teams</li><li>High degree of initiative and self-motivation</li><li>Ability to manage multiple priorities successfully</li><li>Team-oriented, with a focus on achieving team goals</li><li>Strong presentation and public speaking skills</li></ul>"
